"날짜","종가","시가","고가","저가","거래량","변동 %"
"1995- 02- 23","791.35","789.26","794.68","787.93","","0.43%"
"1995- 02- 22","787.93","783.96","788.39","783.43","","0.42%"
"1995- 02- 21","784.62","787.73","788.58","784.02","","-0.30%"
"1995- 02- 17","786.97","791.99","793.34","786.66","","-0.80%"
"1995- 02- 16","793.31","796.02","796.24","790.75","","-0.29%"
"1995- 02- 15","795.63","790.76","795.80","789.67","","0.63%"
"1995- 02- 14","790.62","790.14","791.71","788.53","","0.15%"
"1995- 02- 13","789.42","789.70","792.12","788.70","","-0.13%"
"1995- 02- 10","790.43","786.41","790.98","785.44","","0.64%"
"1995- 02- 09","785.44","785.04","788.28","783.72","","0.21%"
"1995- 02- 08","783.77","780.19","784.11","778.97","","0.62%"
"1995- 02- 07","778.97","779.79","781.02","776.92","","0.02%"
"1995- 02- 06","778.85","772.82","779.21","772.04","","0.88%"
"1995- 02- 03","772.06","766.51","773.99","763.63","","1.10%"
"1995- 02- 02","763.64","758.16","763.75","758.03","","0.70%"
"1995- 02- 01","758.31","756.68","762.37","755.20","","0.41%"
"1995- 01- 31","755.20","752.85","755.96","750.91","","0.45%"
"1995- 01- 30","751.83","759.63","760.61","751.46","","-0.93%"
"1995- 01- 27","758.91","758.86","760.63","756.74","","0.18%"
"1995- 01- 26","757.56","761.05","762.44","757.31","","-0.45%"
"1995- 01- 25","760.98","759.69","763.44","757.18","","-0.29%"
"1995- 01- 24","763.20","760.52","763.46","758.85","","0.49%"
"1995- 01- 23","759.51","759.32","762.05","753.73","","-0.33%"
"1995- 01- 20","762.05","767.99","768.78","759.18","","-0.85%"
"1995- 01- 19","768.55","772.34","772.54","768.26","","-0.50%"
"1995- 01- 18","772.38","773.01","774.35","769.12","","0.03%"
"1995- 01- 17","772.14","769.17","772.30","768.16","","0.52%"
"1995- 01- 16","768.16","762.30","769.21","761.91","","0.79%"
"1995- 01- 13","762.16","758.36","762.55","756.50","","0.75%"
"1995- 01- 12","756.51","755.66","757.07","754.58","","0.10%"
"1995- 01- 11","755.74","758.14","760.15","750.55","","-0.10%"
"1995- 01- 10","756.52","754.27","759.37","752.08","","0.59%"
"1995- 01- 09","752.09","750.19","752.95","749.60","","0.32%"
"1995- 01- 06","749.69","746.27","750.80","745.66","","0.54%"
"1995- 01- 05","745.66","746.87","748.57","745.07","","-0.02%"
"1995- 01- 04","745.84","744.77","746.44","740.44","","0.30%"
"1995- 01- 03","743.58","751.31","751.96","743.44","","-1.11%"
"1994- 12- 30","751.96","749.26","752.21","746.72","","0.32%"
"1994- 12- 29","749.53","742.97","749.69","742.41","","0.95%"
"1994- 12- 28","742.46","746.39","746.62","740.68","","-0.50%"
"1994- 12- 27","746.19","743.60","746.25","742.19","","0.54%"
"1994- 12- 23","742.19","739.03","743.36","738.86","","0.39%"
"1994- 12- 22","739.34","737.26","739.66","737.02","","0.30%"
"1994- 12- 21","737.12","729.72","737.25","728.51","","1.18%"
"1994- 12- 20","728.51","729.57","730.87","726.15","","0.09%"
"1994- 12- 19","727.89","728.75","729.30","726.61","","-0.16%"
"1994- 12- 16","729.07","730.83","732.21","729.00","","-0.22%"
"1994- 12- 15","730.68","727.04","730.71","725.63","","0.69%"
"1994- 12- 14","725.67","719.10","725.76","718.74","","0.86%"
"1994- 12- 13","719.49","719.92","720.68","717.93","","0.05%"
"1994- 12- 12","719.12","719.24","721.12","712.09","","0.01%"
"1994- 12- 09","719.05","719.26","719.59","710.87","","-0.01%"
"1994- 12- 08","719.12","734.74","735.77","717.93","","-2.06%"
"1994- 12- 07","734.27","740.24","741.24","733.46","","-0.94%"
"1994- 12- 06","741.23","744.61","745.71","740.17","","-0.60%"
"1994- 12- 05","745.71","745.53","747.82","744.57","","0.09%"
"1994- 12- 02","745.02","741.99","745.15","739.15","","0.52%"
"1994- 12- 01","741.19","748.83","750.32","739.85","","-1.22%"
"1994- 11- 30","750.32","751.44","754.35","748.74","","-0.15%"
"1994- 11- 29","751.48","746.47","751.83","745.68","","0.77%"
"1994- 11- 28","745.73","743.08","746.32","742.31","","0.43%"
"1994- 11- 25","742.52","737.22","742.67","736.46","","0.79%"
"1994- 11- 23","736.70","738.33","741.21","728.72","","-0.61%"
"1994- 11- 22","741.21","756.57","757.76","741.17","","-2.18%"
"1994- 11- 21","757.74","767.03","768.30","757.48","","-0.91%"
"1994- 11- 18","764.67","766.57","767.48","762.91","","-0.15%"
"1994- 11- 17","765.84","770.35","771.14","763.73","","-0.49%"
"1994- 11- 16","769.64","769.73","770.93","768.39","","0.08%"
"1994- 11- 15","769.02","768.73","771.88","766.67","","0.11%"
"1994- 11- 14","768.14","763.61","768.18","762.12","","0.79%"
"1994- 11- 11","762.12","763.94","765.17","761.32","","-0.30%"
"1994- 11- 10","764.38","766.50","768.77","763.88","","-0.37%"
"1994- 11- 09","767.25","770.77","774.61","765.69","","-0.04%"
"1994- 11- 08","767.54","762.61","767.78","762.18","","0.69%"
"1994- 11- 07","762.31","766.22","766.42","761.91","","-0.49%"
"1994- 11- 04","766.08","772.70","773.56","765.98","","-0.78%"
"1994- 11- 03","772.10","772.61","773.66","770.75","","0.04%"
"1994- 11- 02","771.82","772.82","776.88","771.11","","-0.05%"
"1994- 11- 01","772.19","776.25","777.52","770.90","","-0.68%"
"1994- 10- 31","777.49","775.87","778.88","774.47","","0.17%"
"1994- 10- 28","776.15","767.78","776.26","766.83","","1.13%"
"1994- 10- 27","767.47","763.78","767.53","763.24","","0.55%"
"1994- 10- 26","763.24","759.07","763.36","758.13","","0.66%"
"1994- 10- 25","758.26","757.23","761.21","754.17","","-0.39%"
"1994- 10- 24","761.21","766.22","767.37","760.42","","-0.54%"
"1994- 10- 21","765.38","767.44","768.24","763.33","","-0.37%"
"1994- 10- 20","768.24","771.83","772.63","765.46","","-0.31%"
"1994- 10- 19","770.62","765.45","771.25","764.14","","0.76%"
"1994- 10- 18","764.81","766.74","767.46","763.46","","-0.13%"
"1994- 10- 17","765.78","767.07","768.06","764.94","","-0.17%"
"1994- 10- 14","767.08","768.35","768.86","764.67","","-0.11%"
"1994- 10- 13","767.89","770.10","774.91","767.00","","0.12%"
"1994- 10- 12","767.00","765.32","767.97","764.68","","0.19%"
"1994- 10- 11","765.57","758.37","766.25","756.81","","1.16%"
"1994- 10- 10","756.81","751.33","756.97","749.96","","0.91%"
"1994- 10- 07","749.96","745.23","750.46","744.19","","0.78%"
"1994- 10- 06","744.19","747.95","749.44","743.53","","-0.28%"
"1994- 10- 05","746.28","746.19","747.32","737.59","","-0.14%"
"1994- 10- 04","747.30","761.04","761.42","747.14","","-1.78%"
"1994- 10- 03","760.88","764.47","765.85","760.29","","-0.45%"
"1994- 09- 30","764.29","760.34","765.30","759.34","","0.65%"
"1994- 09- 29","759.34","759.70","760.21","756.20","","-0.09%"
"1994- 09- 28","760.01","756.12","761.35","755.36","","0.61%"
"1994- 09- 27","755.37","755.14","756.23","753.24","","-0.03%"
"1994- 09- 26","755.63","756.95","757.47","752.35","","-0.24%"
"1994- 09- 23","757.46","759.88","762.42","756.63","","-0.39%"
"1994- 09- 22","760.44","761.80","763.16","758.59","","-0.04%"
"1994- 09- 21","760.71","767.13","767.87","757.94","","-0.79%"
"1994- 09- 20","766.74","775.82","776.72","766.74","","-1.28%"
"1994- 09- 19","776.72","778.13","779.20","776.35","","-0.15%"
"1994- 09- 16","777.91","777.73","779.73","773.74","","-0.10%"
"1994- 09- 15","778.66","768.41","778.66","768.25","","1.31%"
"1994- 09- 14","768.61","766.28","768.82","764.75","","0.36%"
"1994- 09- 13","765.83","761.86","766.09","760.01","","0.77%"
"1994- 09- 12","760.01","763.56","764.08","758.99","","-0.49%"
"1994- 09- 09","763.73","766.21","769.30","761.42","","-0.72%"
"1994- 09- 08","769.30","764.74","769.56","764.27","","0.66%"
"1994- 09- 07","764.28","760.51","765.18","759.48","","0.63%"
"1994- 09- 06","759.48","759.01","759.69","757.49","","0.03%"
"1994- 09- 02","759.23","759.52","761.36","758.08","","0.04%"
"1994- 09- 01","758.95","763.00","765.68","757.43","","-0.87%"
"1994- 08- 31","765.62","765.73","767.67","764.48","","-0.11%"
"1994- 08- 30","766.46","762.70","766.88","761.10","","0.43%"
"1994- 08- 29","763.21","763.44","766.05","761.53","","0.04%"
"1994- 08- 26","762.94","756.50","764.62","754.80","","1.08%"
"1994- 08- 25","754.80","752.19","756.65","751.40","","0.41%"
"1994- 08- 24","751.72","748.13","751.93","747.65","","0.50%"
"1994- 08- 23","747.98","743.32","749.65","742.25","","0.77%"
"1994- 08- 22","742.29","741.76","742.92","740.28","","-0.02%"
"1994- 08- 19","742.43","743.46","744.00","739.56","","0.04%"
"1994- 08- 18","742.17","742.27","744.73","740.03","","-0.07%"
"1994- 08- 17","742.66","737.01","742.86","735.51","","0.97%"
"1994- 08- 16","735.51","733.39","736.01","730.25","","0.36%"
"1994- 08- 15","732.89","732.11","733.49","730.62","","0.17%"
"1994- 08- 12","731.61","729.43","731.97","728.19","","0.47%"
"1994- 08- 11","728.20","727.64","731.80","724.79","","0.00%"
"1994- 08- 10","728.20","722.87","728.39","722.47","","0.77%"
"1994- 08- 09","722.61","720.46","722.68","719.70","","0.30%"
"1994- 08- 08","720.47","717.73","720.59","717.05","","0.25%"
"1994- 08- 05","718.67","718.66","720.18","715.77","","-0.21%"
"1994- 08- 04","720.18","724.41","724.89","719.73","","-0.49%"
"1994- 08- 03","723.69","725.28","725.51","723.38","","-0.15%"
"1994- 08- 02","724.80","725.33","728.21","723.52","","-0.01%"
"1994- 08- 01","724.85","722.84","725.05","722.15","","0.37%"
"1994- 07- 29","722.16","713.93","722.37","712.43","","1.37%"
"1994- 07- 28","712.43","712.06","714.40","711.85","","0.04%"
"1994- 07- 27","712.13","715.80","716.38","711.92","","-0.49%"
"1994- 07- 26","715.66","717.10","717.17","714.36","","-0.17%"
"1994- 07- 25","716.88","716.66","717.00","714.63","","0.03%"
"1994- 07- 22","716.68","716.76","717.20","713.92","","0.23%"
"1994- 07- 21","715.03","713.32","715.18","710.47","","0.32%"
"1994- 07- 20","712.77","719.57","719.58","711.01","","-0.91%"
"1994- 07- 19","719.32","722.70","723.17","718.89","","-0.46%"
"1994- 07- 18","722.62","722.30","722.77","719.91","","0.17%"
"1994- 07- 15","721.36","721.64","721.78","719.62","","-0.03%"
"1994- 07- 14","721.56","720.35","726.06","719.35","","0.31%"
"1994- 07- 13","719.35","710.88","719.62","709.59","","1.38%"
"1994- 07- 12","709.59","707.32","709.95","703.42","","0.39%"
"1994- 07- 11","706.83","708.46","709.55","702.98","","-0.09%"
"1994- 07- 08","707.46","705.60","709.42","703.51","","0.13%"
"1994- 07- 07","706.53","701.48","706.63","700.77","","0.79%"
"1994- 07- 06","701.00","702.47","703.60","699.37","","-0.37%"
"1994- 07- 05","703.59","706.73","707.08","703.21","","-0.46%"
"1994- 07- 01","706.85","706.29","707.05","703.30","","0.13%"
"1994- 06- 30","705.96","705.75","707.63","702.07","","0.28%"
"1994- 06- 29","704.01","702.58","708.02","701.88","","0.28%"
"1994- 06- 28","702.05","704.13","707.17","698.27","","-0.09%"
"1994- 06- 27","702.68","694.16","702.96","690.85","","1.28%"
"1994- 06- 24","693.79","699.78","700.85","693.09","","-1.01%"
"1994- 06- 23","700.85","712.91","714.20","700.08","","-1.67%"
"1994- 06- 22","712.74","710.52","714.70","708.79","","0.56%"
"1994- 06- 21","708.79","716.42","718.89","705.90","","-1.40%"
"1994- 06- 20","718.85","726.45","729.35","718.12","","-1.44%"
"1994- 06- 17","729.35","734.57","736.23","728.77","","-0.76%"
"1994- 06- 16","734.97","735.74","735.93","733.03","","-0.12%"
"1994- 06- 15","735.84","736.19","738.41","734.42","","-0.02%"
"1994- 06- 14","735.98","733.63","736.42","731.70","","0.58%"
"1994- 06- 13","731.70","733.96","734.56","731.52","","-0.35%"
"1994- 06- 10","734.25","730.44","734.62","728.87","","0.74%"
"1994- 06- 09","728.88","729.93","730.52","727.09","","-0.12%"
"1994- 06- 08","729.79","740.28","740.78","728.53","","-1.29%"
"1994- 06- 07","739.30","742.34","743.43","738.80","","-0.56%"
"1994- 06- 06","743.43","743.00","744.97","741.84","","0.14%"
"1994- 06- 03","742.38","739.82","743.79","737.72","","0.39%"
"1994- 06- 02","739.50","736.76","739.90","735.48","","0.54%"
"1994- 06- 01","735.52","735.01","736.01","730.24","","0.04%"
"1994- 05- 31","735.19","732.71","735.48","730.36","","0.28%"
"1994- 05- 27","733.14","731.44","733.70","729.25","","0.21%"
"1994- 05- 26","731.64","732.67","735.23","729.93","","-0.06%"
"1994- 05- 25","732.07","731.16","733.08","727.27","","0.08%"
"1994- 05- 24","731.47","726.58","732.13","724.95","","0.90%"
"1994- 05- 23","724.95","727.25","728.24","722.93","","-0.24%"
"1994- 05- 20","726.70","727.22","727.65","724.97","","-0.08%"
"1994- 05- 19","727.31","723.23","729.04","721.90","","0.75%"
"1994- 05- 18","721.90","714.62","722.71","711.52","","1.46%"
"1994- 05- 17","711.52","712.14","712.57","703.78","","-0.05%"
"1994- 05- 16","711.91","716.90","717.12","711.05","","-0.70%"
"1994- 05- 13","716.92","719.89","720.21","713.00","","-0.37%"
"1994- 05- 12","719.61","718.98","722.17","717.00","","0.36%"
"1994- 05- 11","717.00","725.40","725.61","716.53","","-1.10%"
"1994- 05- 10","725.00","726.16","729.41","722.96","","0.28%"
"1994- 05- 09","722.96","731.73","732.89","722.23","","-1.35%"
"1994- 05- 06","732.86","737.40","740.55","729.98","","-1.04%"
"1994- 05- 05","740.55","740.85","742.50","739.76","","0.03%"
"1994- 05- 04","740.30","740.63","741.57","737.36","","0.13%"
"1994- 05- 03","739.37","741.77","742.68","736.13","","-0.18%"
"1994- 05- 02","740.68","735.01","741.11","732.48","","0.93%"
"1994- 04- 29","733.84","731.38","734.45","728.54","","0.29%"
"1994- 04- 28","731.69","734.83","736.25","730.85","","-0.34%"
"1994- 04- 26","734.21","732.51","734.61","730.75","","0.47%"
"1994- 04- 25","730.80","723.65","731.22","722.56","","1.14%"
"1994- 04- 22","722.56","720.47","724.38","718.59","","0.53%"
"1994- 04- 21","718.74","707.26","718.89","705.52","","1.87%"
"1994- 04- 20","705.52","714.59","717.91","703.15","","-1.03%"
"1994- 04- 19","712.85","722.72","723.32","709.01","","-1.05%"
"1994- 04- 18","720.45","729.49","731.38","719.54","","-1.03%"
"1994- 04- 15","727.97","727.80","730.16","726.73","","0.09%"
"1994- 04- 14","727.31","725.83","730.76","721.31","","-0.01%"
"1994- 04- 13","727.38","740.59","741.82","723.91","","-1.60%"
"1994- 04- 12","739.22","747.83","748.12","737.82","","-1.19%"
"1994- 04- 11","748.11","748.38","749.50","746.21","","-0.08%"
"1994- 04- 08","748.71","755.35","755.60","745.90","","-0.86%"
"1994- 04- 07","755.17","753.03","755.37","750.39","","0.59%"
"1994- 04- 06","750.72","751.93","752.68","745.32","","-0.03%"
"1994- 04- 05","750.95","731.95","751.24","727.41","","3.24%"
"1994- 04- 04","727.41","737.13","743.45","721.47","","-2.16%"
"1994- 03- 31","743.46","745.73","747.82","731.74","","-0.19%"
"1994- 03- 30","744.91","753.27","755.29","741.75","","-1.37%"
"1994- 03- 29","755.29","772.77","773.65","755.20","","-2.23%"
"1994- 03- 28","772.50","784.21","784.79","767.24","","-1.40%"
"1994- 03- 25","783.45","787.07","787.82","783.13","","-0.41%"
"1994- 03- 24","786.68","796.85","797.80","783.17","","-1.36%"
"1994- 03- 23","797.51","797.52","799.34","796.19","","0.15%"
"1994- 03- 22","796.34","796.13","797.55","794.70","","-0.12%"
"1994- 03- 21","797.30","803.39","804.01","796.99","","-0.82%"
"1994- 03- 18","803.93","804.43","804.53","799.14","","0.01%"
"1994- 03- 17","803.85","800.06","804.41","798.99","","0.61%"
"1994- 03- 16","798.99","794.60","799.15","793.52","","0.69%"
"1994- 03- 15","793.52","793.35","795.75","792.39","","0.09%"
"1994- 03- 14","792.80","790.02","793.29","789.16","","0.46%"
"1994- 03- 11","789.20","788.83","789.79","786.23","","0.01%"
"1994- 03- 10","789.09","793.98","795.11","786.38","","-0.50%"
"1994- 03- 09","793.05","793.47","794.82","789.18","","0.12%"
"1994- 03- 08","792.12","794.89","795.63","790.18","","-0.37%"
"1994- 03- 07","795.05","792.06","795.84","790.55","","0.57%"
"1994- 03- 04","790.55","785.92","790.95","784.58","","0.76%"
"1994- 03- 03","784.58","784.54","787.08","783.47","","0.14%"
"1994- 03- 02","783.47","783.27","788.64","771.88","","-0.66%"
"1994- 03- 01","788.64","793.35","793.60","783.45","","-0.49%"
"1994- 02- 28","792.50","785.62","793.05","783.77","","1.11%"
"1994- 02- 25","783.78","781.37","783.94","779.43","","0.56%"
"1994- 02- 24","779.44","786.18","789.11","777.67","","-1.23%"
"1994- 02- 23","789.11","791.91","793.19","788.39","","-0.26%"
"1994- 02- 22","791.15","788.46","791.42","785.66","","0.29%"
"1994- 02- 18","788.85","790.66","792.49","784.77","","-0.18%"
"1994- 02- 17","790.24","793.95","796.36","788.69","","-0.30%"
"1994- 02- 16","792.62","791.36","793.55","790.11","","0.32%"
"1994- 02- 15","790.12","785.62","790.75","785.43","","0.59%"
"1994- 02- 14","785.45","782.16","785.97","781.38","","0.52%"
"1994- 02- 11","781.39","782.18","783.49","778.21","","-0.26%"
"1994- 02- 10","783.42","787.43","788.70","782.58","","-0.40%"
"1994- 02- 09","786.53","783.35","787.57","782.68","","0.49%"
"1994- 02- 08","782.70","779.79","783.27","777.71","","0.45%"
"1994- 02- 07","779.20","773.44","779.45","767.07","","0.25%"
"1994- 02- 04","777.28","797.57","797.97","777.01","","-2.57%"
"1994- 02- 03","797.79","798.62","799.60","794.75","","-0.22%"
"1994- 02- 02","799.57","796.87","799.83","796.09","","0.29%"
"1994- 02- 01","797.24","799.99","800.51","794.89","","-0.40%"
"1994- 01- 31","800.47","797.20","800.70","796.50","","0.49%"
"1994- 01- 28","796.53","793.60","796.59","792.79","","0.46%"
"1994- 01- 27","792.88","789.42","793.42","788.44","","0.52%"
"1994- 01- 26","788.80","785.71","789.56","784.85","","0.31%"
"1994- 01- 25","786.39","790.62","791.23","783.37","","-0.54%"
"1994- 01- 24","790.65","793.27","794.45","789.76","","-0.46%"
"1994- 01- 21","794.28","794.15","794.86","792.41","","0.16%"
"1994- 01- 20","793.03","789.84","793.11","789.20","","0.48%"
"1994- 01- 19","789.28","792.08","793.06","787.24","","-0.47%"
"1994- 01- 18","793.02","792.73","793.29","791.19","","0.11%"
"1994- 01- 17","792.18","792.16","792.80","790.42","","-0.02%"
"1994- 01- 14","792.31","788.78","793.19","787.81","","0.57%"
"1994- 01- 13","787.81","786.24","787.86","783.74","","0.12%"
"1994- 01- 12","786.87","787.27","788.52","782.51","","0.17%"
"1994- 01- 11","785.52","786.79","787.47","784.24","","-0.15%"
"1994- 01- 10","786.69","783.55","787.61","782.78","","0.48%"
"1994- 01- 07","782.94","779.82","783.51","778.09","","0.32%"
"1994- 01- 06","780.41","779.37","781.31","778.00","","0.30%"
"1994- 01- 05","778.05","774.82","778.30","773.60","","0.49%"
"1994- 01- 04","774.28","771.08","775.00","770.76","","0.46%"
"1994- 01- 03","770.76","777.29","777.39","768.34","","-0.78%"
"1993- 12- 31","776.80","770.54","777.02","770.25","","0.74%"
"1993- 12- 30","771.08","769.06","771.44","767.70","","0.34%"
"1993- 12- 29","768.48","764.10","768.48","763.57","","0.51%"
"1993- 12- 28","764.56","762.03","764.58","760.23","","0.46%"
"1993- 12- 27","761.06","758.92","761.14","758.01","","0.31%"
"1993- 12- 23","758.70","757.02","759.28","756.07","","0.35%"
"1993- 12- 22","756.07","754.98","756.77","752.24","","0.06%"
"1993- 12- 21","755.63","759.86","774.11","754.45","","-0.59%"
"1993- 12- 20","760.15","759.61","760.71","758.49","","0.12%"
"1993- 12- 17","759.23","757.17","760.22","755.49","","0.49%"
"1993- 12- 16","755.53","753.20","756.45","752.94","","0.34%"
"1993- 12- 15","752.97","751.81","753.12","750.25","","0.20%"
"1993- 12- 14","751.47","759.86","760.34","750.84","","-1.09%"
"1993- 12- 13","759.72","760.95","761.26","757.14","","-0.13%"
"1993- 12- 10","760.74","761.84","761.95","757.93","","-0.10%"
"1993- 12- 09","761.49","766.40","767.90","760.36","","-0.83%"
"1993- 12- 08","767.89","768.13","769.36","765.92","","-0.19%"
"1993- 12- 07","769.35","771.54","772.71","767.67","","-0.23%"
"1993- 12- 06","771.09","767.20","772.23","765.48","","-0.15%"
"1993- 12- 03","772.22","768.82","772.31","766.73","","0.72%"
"1993- 12- 02","766.73","764.80","766.76","762.22","","0.38%"
"1993- 12- 01","763.81","757.40","764.34","754.39","","1.25%"
"1993- 11- 30","754.39","751.35","755.18","748.68","","0.38%"
"1993- 11- 29","751.54","755.36","756.47","751.30","","-0.44%"
"1993- 11- 26","754.87","753.70","755.19","753.18","","0.22%"
"1993- 11- 24","753.18","748.09","753.21","746.79","","0.85%"
"1993- 11- 23","746.82","740.35","746.93","738.13","","1.18%"
"1993- 11- 22","738.13","749.38","751.56","737.53","","-1.79%"
"1993- 11- 19","751.56","752.97","755.39","750.22","","-0.37%"
"1993- 11- 18","754.34","763.31","763.48","753.44","","-1.05%"
"1993- 11- 17","762.36","772.61","773.47","761.24","","-1.21%"
"1993- 11- 16","771.69","772.53","772.94","767.14","","-0.10%"
"1993- 11- 15","772.45","779.99","780.21","772.09","","-0.88%"
"1993- 11- 12","779.32","779.54","780.78","777.93","","0.04%"
"1993- 11- 11","778.98","777.45","780.93","776.48","","0.32%"
"1993- 11- 10","776.50","772.05","776.84","769.78","","0.87%"
"1993- 11- 09","769.84","769.63","774.49","766.20","","0.47%"
"1993- 11- 08","766.21","764.30","768.13","761.12","","0.42%"
"1993- 11- 05","762.99","755.26","763.20","748.37","","0.76%"
"1993- 11- 04","757.26","772.56","773.03","756.41","","-2.03%"
"1993- 11- 03","772.95","786.10","786.26","771.61","","-1.62%"
"1993- 11- 02","785.66","784.55","785.72","779.79","","0.24%"
"1993- 11- 01","783.77","779.78","784.07","779.18","","0.58%"
"1993- 10- 29","779.26","773.75","779.82","773.47","","0.75%"
"1993- 10- 28","773.49","771.16","776.83","770.71","","0.21%"
"1993- 10- 27","771.88","766.05","772.17","765.45","","0.84%"
"1993- 10- 26","765.46","770.00","770.51","762.89","","-0.56%"
"1993- 10- 25","769.75","773.67","774.54","767.68","","-0.38%"
"1993- 10- 22","772.68","772.11","776.87","771.17","","0.18%"
"1993- 10- 21","771.28","767.74","771.45","765.66","","0.39%"
"1993- 10- 20","768.25","770.51","772.26","766.83","","-0.06%"
"1993- 10- 19","768.71","782.33","782.99","767.64","","-1.81%"
"1993- 10- 18","782.91","788.42","789.27","782.49","","-0.57%"
"1993- 10- 15","787.42","787.92","791.30","785.41","","0.26%"
"1993- 10- 14","785.41","780.28","786.07","778.97","","0.83%"
"1993- 10- 13","778.97","774.20","779.17","772.46","","0.84%"
"1993- 10- 12","772.46","770.26","772.85","767.64","","0.63%"
"1993- 10- 11","767.65","765.45","768.10","764.26","","0.44%"
"1993- 10- 08","764.27","763.50","765.17","758.78","","0.23%"
"1993- 10- 07","762.49","765.29","765.76","761.11","","-0.30%"
"1993- 10- 06","764.77","763.11","767.41","762.24","","0.33%"
"1993- 10- 05","762.27","765.71","767.55","759.52","","-0.34%"
"1993- 10- 04","764.84","763.19","765.68","762.40","","0.21%"
"1993- 10- 01","763.23","762.52","763.65","761.01","","0.06%"
"1993- 09- 30","762.78","762.87","763.23","759.88","","-0.05%"
"1993- 09- 29","763.17","764.62","766.67","762.15","","-0.06%"
"1993- 09- 28","763.66","760.73","763.68","759.13","","0.49%"
"1993- 09- 27","759.95","756.45","760.00","754.65","","0.70%"
"1993- 09- 24","754.65","751.87","754.92","751.51","","0.32%"
"1993- 09- 23","752.26","746.55","752.48","745.46","","0.90%"
"1993- 09- 22","745.54","735.72","745.55","733.56","","1.63%"
"1993- 09- 21","733.56","741.08","741.72","730.00","","-0.90%"
"1993- 09- 20","740.21","741.46","744.49","739.68","","0.01%"
"1993- 09- 17","740.11","737.74","741.62","736.76","","0.04%"
"1993- 09- 16","739.80","739.56","740.69","737.99","","0.03%"
"1993- 09- 15","739.55","732.93","739.69","730.41","","0.94%"
"1993- 09- 14","732.64","737.41","740.33","729.59","","-1.04%"
"1993- 09- 13","740.32","745.12","745.61","740.01","","-0.54%"
"1993- 09- 10","744.31","739.23","744.67","737.71","","0.89%"
"1993- 09- 09","737.71","732.61","737.93","730.72","","0.96%"
"1993- 09- 08","730.73","737.54","739.37","724.32","","-1.17%"
"1993- 09- 07","739.35","749.43","749.99","738.41","","-1.38%"
"1993- 09- 03","749.71","748.51","749.75","746.57","","0.14%"
"1993- 09- 02","748.65","747.37","749.45","746.07","","0.34%"
"1993- 09- 01","746.15","742.79","746.49","742.07","","0.45%"
"1993- 08- 31","742.84","738.42","743.14","737.38","","0.74%"
"1993- 08- 30","737.38","734.69","738.50","733.87","","0.45%"
"1993- 08- 27","734.07","732.06","734.19","730.76","","0.37%"
"1993- 08- 26","731.39","732.85","733.68","727.52","","-0.31%"
"1993- 08- 25","733.66","734.72","737.51","732.25","","-0.20%"
"1993- 08- 24","735.14","730.98","735.51","730.37","","0.59%"
"1993- 08- 23","730.86","730.47","731.28","729.16","","-0.01%"
"1993- 08- 20","730.96","730.25","731.44","729.00","","0.07%"
"1993- 08- 19","730.48","734.37","735.02","729.82","","-0.59%"
"1993- 08- 18","734.83","733.50","737.29","731.00","","0.52%"
"1993- 08- 17","731.01","727.33","731.25","726.52","","0.57%"
"1993- 08- 16","726.89","720.00","727.05","718.26","","1.20%"
"1993- 08- 13","718.26","716.82","718.42","716.43","","0.16%"
"1993- 08- 12","717.12","719.92","721.70","715.01","","-0.23%"
"1993- 08- 11","718.77","718.40","718.84","717.08","","0.24%"
"1993- 08- 10","717.08","718.36","719.00","716.11","","-0.20%"
"1993- 08- 09","718.49","717.92","721.03","717.28","","0.06%"
"1993- 08- 06","718.08","715.91","718.45","715.50","","0.36%"
"1993- 08- 05","715.50","714.32","715.92","713.61","","0.24%"
"1993- 08- 04","713.79","709.41","714.06","708.32","","0.67%"
"1993- 08- 03","709.01","708.72","709.92","707.62","","0.19%"
"1993- 08- 02","707.66","705.06","708.22","704.70","","0.42%"
"1993- 07- 30","704.70","706.54","707.25","702.26","","-0.36%"
"1993- 07- 29","707.24","706.29","708.74","705.52","","0.23%"
"1993- 07- 28","705.59","701.61","705.75","700.94","","0.65%"
"1993- 07- 27","701.00","704.59","705.18","699.82","","-0.50%"
"1993- 07- 26","704.54","700.80","705.59","700.24","","0.61%"
"1993- 07- 23","700.24","696.54","700.93","695.46","","0.68%"
"1993- 07- 22","695.52","701.01","701.53","694.63","","-0.65%"
"1993- 07- 21","700.08","701.31","701.94","698.42","","-0.26%"
"1993- 07- 20","701.90","698.16","702.02","695.49","","0.87%"
"1993- 07- 19","695.83","699.17","699.76","694.49","","-0.56%"
"1993- 07- 16","699.73","707.94","708.70","698.75","","-1.26%"
"1993- 07- 15","708.69","712.18","712.51","707.95","","-0.53%"
"1993- 07- 14","712.49","708.80","714.12","707.12","","0.57%"
"1993- 07- 13","708.47","708.55","709.15","707.01","","0.11%"
"1993- 07- 12","707.67","706.66","708.06","704.76","","0.26%"
"1993- 07- 09","705.81","702.82","706.12","701.44","","0.44%"
"1993- 07- 08","702.71","699.60","702.75","698.23","","0.56%"
"1993- 07- 07","698.79","700.19","702.22","697.26","","-0.49%"
"1993- 07- 06","702.22","704.53","706.01","700.84","","-0.32%"
"1993- 07- 02","704.49","703.43","704.77","701.57","","0.13%"
"1993- 07- 01","703.59","704.42","704.50","700.55","","-0.05%"
"1993- 06- 30","703.95","702.13","705.49","701.03","","0.41%"
